20	0	UBERON_0001695PATO_0001961UBERON_0000210	AI_EQ_1
20	1	UBERON_0001695PATO_0001505UBERON_0000210	AI_EQ_1
21	0	UBERON_0004704BFO_0000050UBERON_0004328PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782	AI_EQ_1
21	1	UBERON_0004704BFO_0000050UBERON_0004328PATO_0001784	AI_EQ_1
21	1	UBERON_0018306BFO_0000050UBERON_0004328PATO_0002481	AI_EQ_2
22	0	UBERON_2000356PATO_0001154	AI_EQ_1
22	1	UBERON_2000356PATO_0002359	AI_EQ_1
23	0	UBERON_0002397PATO_0001505UBERON_0002397	AI_EQ_1
23	1	UBERON_0002397PATO_0001961UBERON_0002397	AI_EQ_1
24	0	UBERON_0000093BFO_0000050UBERON_0006597PATO_0001595PHENOSCAPE_complement_ofPATO_0001596	AI_EQ_1
24	0	UBERON_0000093BFO_0000050UBERON_0006597PATO_0000921PHENOSCAPE_complement_ofPATO_0000599	AI_EQ_2
24	1	UBERON_0000093BFO_0000050UBERON_0006597PATO_0001596	AI_EQ_1
24	1	UBERON_0000093BFO_0000050UBERON_0006597PATO_0000599	AI_EQ_2
25	0	UBERONTEMP_c97fd8d8-cf3e-4326-938d-bea58477423dPATO_0000462	AI_EQ_1
25	1	UBERONTEMP_c97fd8d8-cf3e-4326-938d-bea58477423dPATO_0000467	AI_EQ_1
26	0	UBERON_0000152BSPO_0000103UBERON_0000468PATO_0001505UBERON_0000152BSPO_0000102UBERON_0000468	AI_EQ_1
26	1	UBERON_0000152BSPO_0000103UBERON_0000468PATO_0002488UBERON_0000152BSPO_0000102UBERON_0000468	AI_EQ_1
27	0	UBERON_0002228PATOTEMP_05e2dbcc-ba43-40e1-a80c-af1fdcb368b2	AI_EQ_1
27	1	UBERON_0002228PATOTEMP_09c64970-0329-4bad-9e19-2d2a9995742c	AI_EQ_1
28	0	UBERONTEMP_a8fd6c8c-5029-4740-8e0c-99856641de75BFO_0000050UBERON_2000178PATO_0000462	AI_EQ_1
28	1	UBERONTEMP_a8fd6c8c-5029-4740-8e0c-99856641de75BFO_0000050UBERON_2000178PATO_0000467	AI_EQ_1
29	0	UBERON_4300130BFO_0000050UBERON_0003101PATO_0000462	AI_EQ_1
29	1	UBERON_4300130BFO_0000050UBERON_0003101PATO_0000467	AI_EQ_1
30	0	UBERON_2000422PATO_0000140PHENOSCAPE_complement_ofPATO_0002443UBERON_0004744	AI_EQ_1
30	1	UBERON_2000422PATO_0002443UBERON_0004744	AI_EQ_1
31	0	UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0PATO_0000462	AI_EQ_1
31	1	UBERONTEMP_4782dceb-2798-4fc5-bc6a-f97dda50f7f0PATO_0000467	AI_EQ_1
32	0	UBERON_0017102PATO_0000467	AI_EQ_1
32	1	UBERON_0017102PATO_0000462	AI_EQ_1
33	0	UBERON_3000523PATO_0002391	AI_EQ_1
33	1	UBERON_3000523PATO_0002391	AI_EQ_1
33	1	UBERON_0004529BFO_0000050BSPO_0000050BFO_0000050UBERON_3000523PATO_0000467	AI_EQ_2
33	2	UBERON_3000523PATOTEMP_22a6171a-d202-4f19-baa9-e90d18079c0f	AI_EQ_1
33	3	UBERON_3000523PATOTEMP_517eec99-06f8-46b2-a906-c20b72edcd9d	AI_EQ_1
33	3	UBERON_3000523PATO_0000588	AI_EQ_2
33	4	UBERON_3000523PATO_0000462	AI_EQ_1
34	0	UBERON_0018373PATO_0002261UBERON_0006428	AI_EQ_1
34	1	UBERON_0018373PATO_0002261UBERON_0006428	AI_EQ_1
34	1	UBERON_0018373PATO_0002261UBERON_0004746	AI_EQ_2
34	2	UBERON_0018373PATO_0002261UBERON_0004746	AI_EQ_1
34	3	UBERON_0018373PATO_0002261UBERON_0006428	AI_EQ_1
34	3	UBERON_0018373PATO_0002261UBERON_0000210	AI_EQ_2
35	0	UBERON_0018621PATO_0000467	AI_EQ_1
35	1	UBERON_0018621PATO_0000462	AI_EQ_1
36	0	UBERON_0001091BFO_0000050UBERON_0018283PATOTEMP_e3db5ce9-cd00-46fd-ac2a-4e826fc6e84a	AI_EQ_1
36	1	UBERON_0001091BFO_0000050UBERON_0018283PATOTEMP_85fc2166-d11b-4aae-95f5-21522ee77e9c	AI_EQ_1
36	1	UBERON_0001091BFO_0000050UBERON_0018283PATOTEMP_36446e65-e986-4e46-8d62-bc7830f6d407	AI_EQ_2
37	0	UBERON_0018312BSPO_0000096UBERON_0001697BSPO_0000096UBERON_0000165PATO_0000462	AI_EQ_1
37	1	UBERON_0018312BSPO_0000096UBERON_0001697BSPO_0000096UBERON_0000165PATO_0000467	AI_EQ_1
38	0	UBERON_0017163PATO_0000462	AI_EQ_1
38	1	UBERONTEMP_7aa5f2b6-b717-4c00-b8a6-2d6b9751f330PATO_0000467	AI_EQ_1
38	2	UBERONTEMP_e721be0d-84cc-4420-be39-a96b9f84beccPATO_0000467	AI_EQ_1
38	2	UBERON_0017163PATO_0000467	AI_EQ_2
39	0	UBERON_0018317PATO_0001925PHENOSCAPE_complement_ofPATOTEMP_6734e62a-dd4a-43cc-8e59-c6ac7280e12c	AI_EQ_1
39	1	UBERON_0018317PATOTEMP_31bc4d29-9a48-4581-be6f-41132c77efb7	AI_EQ_1
39	2	UBERON_0018317PATOTEMP_90175bd2-30b1-4133-8ff4-223f0f820d83	AI_EQ_1
39	3	UBERON_0018317PATOTEMP_31bc4d29-9a48-4581-be6f-41132c77efb7	AI_EQ_1
39	3	UBERON_0018317PATOTEMP_90175bd2-30b1-4133-8ff4-223f0f820d83	AI_EQ_2
40	0	BSPO_0000071BFO_0000050UBERON_0001681PATO_0001633BSPO_0000082BFO_0000050UBERON_0001681	AI_EQ_1
40	1	BSPO_0000071BFO_0000050UBERON_0001681PATO_0002180	AI_EQ_1
40	2	BSPO_0000071BFO_0000050UBERON_0001681PATO_0001632BSPO_0000082BFO_0000050UBERON_0001681	AI_EQ_1
41	0	UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0000052PHENOSCAPE_complement_ofPATO_0002232	AI_EQ_1
41	0	BSPO_0000029BFO_0000050UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0000052PHENOSCAPE_complement_ofPATO_0001857	AI_EQ_2
41	1	UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0002232	AI_EQ_1
41	1	BSPO_0000029BFO_0000050UBERONTEMP_77dc0e17-6de8-4115-a7f6-9e692dab9029PATO_0001857	AI_EQ_2
42	0	UBERON_0011593PATO_0005017	AI_EQ_1
42	1	UBERON_0011593PATO_0000411	AI_EQ_1
42	2	UBERON_0011593PATO_0005018	AI_EQ_1
43	0	UBERON_0001075BFO_0000050UBERON_0001092PATOTEMP_57cab68c-c801-4761-a30c-fc13df3947dfUBERON_0001075	AI_EQ_1
43	1	UBERON_0001075BFO_0000050UBERON_0001092PATO_0000574	AI_EQ_1
43	2	UBERON_0001075BFO_0000050UBERON_0001092PATO_0000573	AI_EQ_1
44	0	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0PATO_0000141PHENOSCAPE_complement_ofPATO_0002278UBERONTEMP_1464c6a6-3dfd-4012-a7f9-2345d6c35a4d	AI_EQ_1
44	0	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0PATO_0000141PHENOSCAPE_complement_ofPATO_0002278UBERONTEMP_f8e06136-ea33-4350-86f8-ae94bee54e43	AI_EQ_2
44	1	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0PATO_0002278UBERONTEMP_1464c6a6-3dfd-4012-a7f9-2345d6c35a4d	AI_EQ_1
44	1	UBERONTEMP_8c5bfe06-2d2f-4fb0-a007-d95f0c9d6ff0PATO_0002278UBERONTEMP_f8e06136-ea33-4350-86f8-ae94bee54e43	AI_EQ_2
45	0	UBERONTEMP_597a5e91-1c54-4947-bdb8-914622a479e1BFO_0000050UBERON_0010518PATO_0000462	AI_EQ_1
45	1	UBERONTEMP_597a5e91-1c54-4947-bdb8-914622a479e1BFO_0000050UBERON_0010518PATO_0000467	AI_EQ_1
46	0	UBERON_0018309PATO_0000462	AI_EQ_1
46	1	UBERON_0018309PATO_0000467	AI_EQ_1
47	0	UBERON_3000543PATOTEMP_be5ee941-906d-4f7d-9995-8f7c5dc0fcfeUBERON_2001805	AI_EQ_1
47	1	UBERON_3000543PATO_0002122	AI_EQ_1
48	0	BSPO_0000071BFO_0000050UBERON_0010889PATO_0000117PHENOSCAPE_complement_ofPATO_0000586	AI_EQ_1
48	0	BSPO_0000066BFO_0000050UBERON_0010889PATO_0000117PHENOSCAPE_complement_ofPATO_0000586	AI_EQ_2
48	1	BSPO_0000071BFO_0000050UBERON_0010889PATO_0000586	AI_EQ_1
48	1	UBERON_0010889PATO_0002124	AI_EQ_2
48	1	UBERON_0010889PATO_0000642UBERON_0000209	AI_EQ_3
48	2	BSPO_0000071BFO_0000050UBERON_0010889PATO_0000586	AI_EQ_1
48	2	BSPO_0000066BFO_0000050UBERON_0010889PATO_0000586	AI_EQ_2
48	2	UBERON_0010889PATO_0002376	AI_EQ_3
48	2	UBERON_0010889PATO_0000642UBERON_0000209	AI_EQ_4
49	0	UBERON_0018324BFO_0000050UBERON_2001594PATO_0000140PHENOSCAPE_complement_ofPATOTEMP_cff1bd0c-3563-4142-af20-cbc4d984b6f6UBERON_0000309	AI_EQ_1
49	1	UBERON_0018324BFO_0000050UBERON_2001594PATOTEMP_cff1bd0c-3563-4142-af20-cbc4d984b6f6UBERON_0000309	AI_EQ_1
50	0	UBERON_0018296BFO_0000050UBERON_0018284PATO_0000462	AI_EQ_1
50	1	UBERON_0018296BFO_0000050UBERON_0018284PATO_0000467	AI_EQ_1
51	0	UBERON_0018365PATO_0000573	AI_EQ_1
51	1	UBERON_0018365PATO_0000574	AI_EQ_1
51	2	UBERON_0018365PATO_0000462	AI_EQ_1
52	0	UBERONTEMP_e721be0d-84cc-4420-be39-a96b9f84beccBFO_0000050BSPO_0000384BFO_0000050UBERON_0000468PATO_0000462	AI_EQ_1
52	1	UBERONTEMP_e721be0d-84cc-4420-be39-a96b9f84beccBFO_0000050BSPO_0000384BFO_0000050UBERON_0000468PATO_0000467	AI_EQ_1
53	0	UBERON_0013685BFO_0000050UBERON_0000210PATOTEMP_499c1f37-c1fe-456a-86be-ce5f94a44782	AI_EQ_1
53	0	UBERON_0013685BFO_0000050UBERON_0000210PATOTEMP_0c40ec8a-5635-4721-9bea-e57057db26f6	AI_EQ_2
53	1	UBERON_0013685BFO_0000050UBERON_0000210PATO_0002118	AI_EQ_1
54	0	UBERON_0010202PATO_0000140PHENOSCAPE_complement_ofPATOTEMP_93532faa-3257-4395-8d05-3ad8a817c343UBERON_0002542	AI_EQ_1
54	1	UBERON_0010202PATOTEMP_93532faa-3257-4395-8d05-3ad8a817c343UBERON_0002542	AI_EQ_1
55	0	UBERON_2001737PATOTEMP_00070c57-8765-451b-978f-0b8f877bb858UBERON_0004743	AI_EQ_1
55	1	UBERON_2001737PATOTEMP_00070c57-8765-451b-978f-0b8f877bb858UBERON_0006849	AI_EQ_1
55	1	UBERON_2001737PATOTEMP_00070c57-8765-451b-978f-0b8f877bb858UBERON_0004743	AI_EQ_2
55	2	UBERON_2001737PATO_0000462	AI_EQ_1
56	0	UBERON_0010750PATO_0000467	AI_EQ_1
56	1	UBERON_0010750PATO_0000462	AI_EQ_1
57	0	BSPO_0000072BFO_0000050UBERON_0001697PATO_0000462	AI_EQ_1
57	0	UBERON_0001697PATO_0000411	AI_EQ_2
57	1	BSPO_0000072BFO_0000050UBERON_0001697PATO_0000467	AI_EQ_1
57	1	UBERON_0001697PATO_0001154	AI_EQ_2
58	0	UBERON_0017157PATO_0000462	AI_EQ_1
58	1	UBERON_0017157PATO_0000467	AI_EQ_1
59	0	UBERON_0003624PATO_0000573UBERON_0003623	AI_EQ_1
59	1	UBERON_0003623PATO_0000573UBERON_0003624	AI_EQ_1
60	0	UBERON_0002100PATO_0000052PHENOSCAPE_complement_ofPATOTEMP_4c9173de-0026-45c4-ae15-94c5f7be4ca5	AI_EQ_1
60	1	UBERON_0002100PATOTEMP_4c9173de-0026-45c4-ae15-94c5f7be4ca5	AI_EQ_1
61	0	UBERON_0011079PATO_0000467	AI_EQ_1
61	1	UBERON_0011079PATO_0000462	AI_EQ_1
62	0	UBERON_4300132PATO_0000140PHENOSCAPE_complement_ofPATOTEMP_9266c86f-2d4b-476c-8aeb-31caf1d0935b	AI_EQ_1
62	0	UBERON_4300132PATO_0000140PHENOSCAPE_complement_ofPATO_0001633UBERON_0004637	AI_EQ_2
62	1	UBERON_4300132PATOTEMP_9266c86f-2d4b-476c-8aeb-31caf1d0935b	AI_EQ_1
62	1	UBERON_4300132PATO_0001633UBERON_0004637	AI_EQ_2
63	0	UBERONTEMP_cb7c3969-f86b-406f-91c8-55edd9cc9afaPATO_0000587	AI_EQ_1
63	1	UBERONTEMP_cb7c3969-f86b-406f-91c8-55edd9cc9afaPATO_0000586	AI_EQ_1
63	1	UBERONTEMP_cb7c3969-f86b-406f-91c8-55edd9cc9afaPATOTEMP_4f64ba78-f8f2-49ac-a6e4-a7a45344b603UBERON_0001269	AI_EQ_2
64	0	UBERONTEMP_2ce13942-7494-4362-88e4-998b6b265619PATO_0000119PATO_0002306PATO_0000119BFO_0000052UBERONTEMP_b6073a7c-f7d2-4395-87df-aee1b129357b	AI_EQ_1
64	1	UBERONTEMP_2ce13942-7494-4362-88e4-998b6b265619PATO_0000119PATO_0002305PATO_0000119BFO_0000052UBERONTEMP_b6073a7c-f7d2-4395-87df-aee1b129357b	AI_EQ_1
65	0	UBERON_0001533PATOTEMP_2ed71749-ce64-49f4-a0f9-fded4f421183UBERON_0003120	AI_EQ_1
65	0	UBERON_0001533PATOTEMP_2ed71749-ce64-49f4-a0f9-fded4f421183UBERON_0003121	AI_EQ_2
65	1	UBERON_0001533PATOTEMP_6a28ed54-c745-4e42-8d39-2b9de4629fd1UBERON_0005396	AI_EQ_1
65	2	UBERON_0001533PATOTEMP_2ed71749-ce64-49f4-a0f9-fded4f421183UBERON_0001530	AI_EQ_1
65	3		AI_EQ_1
66	0	UBERON_0001077BFO_0000050UBERONTEMP_aeb6ac70-fd18-403d-a0b9-dd03942c7812PATO_0001505UBERON_0001080BFO_0000050UBERONTEMP_aeb6ac70-fd18-403d-a0b9-dd03942c7812	AI_EQ_1
66	1	UBERON_0001077BFO_0000050UBERONTEMP_aeb6ac70-fd18-403d-a0b9-dd03942c7812PATO_0001667UBERON_0001080BFO_0000050UBERONTEMP_aeb6ac70-fd18-403d-a0b9-dd03942c7812	AI_EQ_1
67	0	UBERON_0002244PATO_0001505UBERON_0002244	AI_EQ_1
67	1	UBERON_0002244PATO_0000642UBERON_0002244	AI_EQ_1
68	0	UBERON_0018323PATO_0000140PHENOSCAPE_complement_ofPATO_0002261BSPO_0000028BFO_0000050UBERON_0004637	AI_EQ_1
68	1	UBERON_0018323PATO_0002261BSPO_0000028BFO_0000050UBERON_0004637	AI_EQ_1
69	0	UBERON_0018361PATO_0000052PHENOSCAPE_complement_ofPATO_0002359	AI_EQ_1
69	1	UBERON_0018361PATO_0002359	AI_EQ_1
70	0	UBERON_0001716PATO_0000462	AI_EQ_1
70	1	UBERON_0001716PATO_0000467	AI_EQ_1
70	2	UBERON_0001716PATO_0000586	AI_EQ_1
70	3	UBERON_0001682PATO_0001961UBERON_0001682	AI_EQ_1
71	0	UBERON_3000344PATO_0000462	AI_EQ_1
71	1	UBERON_3000344PATO_0000462	AI_EQ_1
71	1	UBERON_0001680PATO_0001495	AI_EQ_2
71	1	UBERON_0001682PATO_0001495	AI_EQ_3
71	2	UBERON_3000344PATO_0000467	AI_EQ_1
72	0	UBERON_0018316PATO_0000052PHENOSCAPE_complement_ofPATO_0001495	AI_EQ_1
72	1	UBERON_0018316PATO_0001495	AI_EQ_1
73	0	BSPO_0000056BFO_0000050UBERON_0004743PATO_0000052PHENOSCAPE_complement_ofPATO_0001857	AI_EQ_1
73	1	BSPO_0000056BFO_0000050UBERON_0004743PATO_0001857	AI_EQ_1
74	0	UBERON_2001632PATO_0000467	AI_EQ_1
74	1	UBERON_2001632PATO_0000462	AI_EQ_1
75	0	UBERONTEMP_7cc05fde-b247-4277-9fe9-be69f299ee72PATO_0000467	AI_EQ_1
75	0	BSPO_0000072BFO_0000050UBERON_0004745PATO_0000600	AI_EQ_2
75	1	UBERONTEMP_7cc05fde-b247-4277-9fe9-be69f299ee72PATO_0000462	AI_EQ_1
75	1	BSPO_0000072BFO_0000050UBERON_0004745PATO_0000599	AI_EQ_2
76	0	UBERON_0000165PATO_0002443BSPO_0000671BFO_0000050UBERON_0001697	AI_EQ_1
76	1	UBERON_0000165PATO_0000140PHENOSCAPE_complement_ofPATO_0002443BSPO_0000671BFO_0000050UBERON_0001697	AI_EQ_1
77	0	UBERON_0018318PATO_0000467	AI_EQ_1
77	0	UBERON_0018318PATO_0002261UBERON_0018354	AI_EQ_2
77	1	UBERON_0018318PATO_0000587	AI_EQ_1
77	1	UBERON_0018318PATO_0000462	AI_EQ_2
78	0	UBERON_0001107PATO_0000462	AI_EQ_1
78	1	UBERON_0001107PATO_0000467	AI_EQ_1
79	0	UBERON_0018347PATO_0001505UBERON_0001688	AI_EQ_1
79	1	UBERON_0018347PATO_0001961UBERON_0001688	AI_EQ_1
80	0	UBERON_0000088PATO_0000462	AI_EQ_1
80	1	UBERON_0000088PATO_0000467	AI_EQ_1
81	0	UBERON_4100005BFO_0000050UBERON_0001463UBERON_has_muscle_insertionUBERON_0017618PATO_0000462	AI_EQ_1
81	1	UBERON_4100005BFO_0000050UBERON_0001463UBERON_has_muscle_insertionUBERON_0017618PATO_0000467	AI_EQ_1
82	0	UBERON_4200037PATO_0000586	AI_EQ_1
82	0	UBERON_4200037PATOTEMP_a4fdce41-a94e-44b8-af9f-733cad982efbUBERON_0004652	AI_EQ_2
82	0	UBERON_4200037PATO_0001505UBERON_0004652	AI_EQ_3
82	1	UBERON_4200037PATO_0000586	AI_EQ_1
82	1	UBERON_4200037PATO_0002272UBERON_0004652	AI_EQ_2
82	1	UBERON_4200037PATO_0001505UBERON_0004652	AI_EQ_3
82	2	UBERON_4200037PATO_0000587	AI_EQ_1
82	2	UBERON_4200037PATO_0002512UBERON_0004652	AI_EQ_2
83	0	UBERON_0018357BSPO_0000096UBERON_0001834BSPO_0000096UBERON_0001835PATO_0000462	AI_EQ_1
83	1	UBERON_0018357BSPO_0000096UBERON_0001834BSPO_0000096UBERON_0001835PATO_0000467	AI_EQ_1
84	0	UBERON_0002392PATO_0000467	AI_EQ_1
84	1	UBERON_0002392PATO_0000462	AI_EQ_1
85	0	UBERONTEMP_49c8535b-5a5e-42ca-8c77-945b254605f5PATO_0001196UBERON_0018369	AI_EQ_1
85	2	UBERONTEMP_49c8535b-5a5e-42ca-8c77-945b254605f5PATO_0000462	AI_EQ_1
85	1	UBERONTEMP_49c8535b-5a5e-42ca-8c77-945b254605f5PATO_0001233UBERON_0018369	AI_EQ_1
85	1	UBERONTEMP_49c8535b-5a5e-42ca-8c77-945b254605f5PATOTEMP_1077a5a0-91fa-4b04-bf06-0ab12a965272UBERON_0018369	AI_EQ_2
86	0	UBERON_4400000PATO_0000141PHENOSCAPE_complement_ofPATO_0002278UBERONTEMP_6b641a8b-ba2a-41b9-a986-8cab10625b6a	AI_EQ_1
86	0	UBERONTEMP_6b641a8b-ba2a-41b9-a986-8cab10625b6aPATO_0000462	AI_EQ_2
86	1	UBERON_4400000PATO_0002278UBERONTEMP_6b641a8b-ba2a-41b9-a986-8cab10625b6a	AI_EQ_1
86	1	UBERONTEMP_6b641a8b-ba2a-41b9-a986-8cab10625b6aPATO_0000467	AI_EQ_2
87	0	UBERON_4300142PATO_0000467	AI_EQ_1
87	1	UBERON_4300142PATO_0000462	AI_EQ_1
88	0	UBERON_0001324PATO_0000467	AI_EQ_1
88	1	UBERON_0001324PATO_0000462	AI_EQ_1
89	0	UBERON_0018353PATO_0000462	AI_EQ_1
89	1	UBERON_0018353PATO_0000467	AI_EQ_1
90	0	UBERON_0000209PATO_0001505UBERON_0002397	AI_EQ_1
90	1	UBERON_0000209PATO_0001961UBERON_0002397	AI_EQ_1
91	0	UBERON_0001682PATO_0001505UBERON_0010389	AI_EQ_1
91	1	UBERON_0001682PATO_0000642UBERON_0010389	AI_EQ_1
92	0	UBERON_0018144PATO_0002180	AI_EQ_1
92	0	UBERON_0018144PATOTEMP_d6bdbb19-8950-4dfd-af6f-2794c50b1c02	AI_EQ_2
92	0	UBERON_0018144PATOTEMP_4cd5d463-bbe6-44ed-aacf-a77869cfb03a	AI_EQ_3
92	0	UBERON_0004529BFO_0000050BSPO_0000071BFO_0000050UBERON_0018144PATO_0000462	AI_EQ_4
92	1	UBERON_0018144PATO_0002272UBERON_0001075	AI_EQ_1
93	0	UBERONTEMP_69d443e4-368e-4754-8ca1-a2e702f2ac97PATO_0000462	AI_EQ_1
93	1	UBERONTEMP_69d443e4-368e-4754-8ca1-a2e702f2ac97PATO_0000467	AI_EQ_1
94	0	UBERON_0001428PATO_0000586UBERON_0012131	AI_EQ_1
94	1	UBERON_0001428PATO_0000587UBERON_0012131	AI_EQ_1
94	2	UBERON_0001428PATO_0000462	AI_EQ_1
95	0	UBERON_0018279BFO_0000050UBERON_0018284PATO_0000462	AI_EQ_1
95	1	UBERON_0018279BFO_0000050UBERON_0018284PATO_0000467	AI_EQ_1
96	0	UBERONTEMP_75dafdaf-a59c-42ab-94e6-4816a29edb2fPATO_0000462	AI_EQ_1
96	1	UBERONTEMP_75dafdaf-a59c-42ab-94e6-4816a29edb2fPATO_0000467	AI_EQ_1
97	0	UBERON_1500006PATO_0000140PHENOSCAPE_complement_ofPATOTEMP_cff1bd0c-3563-4142-af20-cbc4d984b6f6UBERON_0000309	AI_EQ_1
97	1	UBERON_1500006PATOTEMP_cff1bd0c-3563-4142-af20-cbc4d984b6f6UBERON_0000309	AI_EQ_1
98	0	UBERONTEMP_a8fd6c8c-5029-4740-8e0c-99856641de75PATO_0001233UBERON_0010202	AI_EQ_1
98	2	UBERON_2002284BFO_0000050UBERON_4000164PATO_0001854	AI_EQ_1
